Row,x_vect
"140137",0
"140184",0
"140310",0
"140406",0
"140463",0
"140565",0
"140830",0
"140831",0
"140904",0
"140998",0
"141032",0
"141094",0
"141098",0
"313028",0
"313493",0
"314030",0
"314031",0
"314059",0
"314063",0
"314066",0
"314068",0
"314129",0
"314154",0
"314236",0
"314241",0
"314244",0
"314253",0
"314527",0
"314547",0
"314555",0
"314572",0
"314579",0
"314585",0
"314640",0
"314647",0
"314655",0
"314679",0
"314682",0
"314696",0
"314698",0
"314713",0
"314722",0
"314723",0
"314725",0
"314726",0
"314755",0
"314761",0
"314762",0
"314776",0
"314802",0
"314808",0
"314839",0
"314841",0
"314853",0
"314863",0
"314874",0
"314888",0.0764559318571864
"314916",0
"314938",0
"314960",0.0231199167437701
"315026",0
"315029",0
"315030",0
"315035",0
"315056",0
"315090",0
"315153",0
"315196",0
"315217",0
"315234",0
"315263",0
"315355",0
"315356",0
"315365",0
"315366",0
"315418",0
"315531",0
"315534",0
"315535",0
"315558",0
"315661",0
"315713",0
"315754",0
"315775",0
"315806",0
"315811",0
"315872",0
"315947",0
"315992",0.0263686593588402
"316074",0
"316089",0
"316090",0
"316100",0
"316240",0
"316241",0
"316271",0
"316327",0
"316329",0
"316528",0
"316567",0
"316655",0.0333135530245523
"316659",0
"316665",0
"316674",0
"316682",0
"316829",0
"317182",0.0806234764493766
"317191",0
"317483",0
"317519",0
"317520",0.0123965724368873
"317561",0
"317707",0
"317709",0
"317766",0
"317798",0
"317826",0
"323608",0
"323742",0
"356181",0
"356296",0
"356831",0
"356847",0
"356998",0
"362019",0
"362078",0
"362256",0
"362416",0
"362424",0
"362437",0
"362440",0
"362446",0
"362457",0
"500025",0
"500028",0
"500080",0
"500082",0
"500084",0
"500085",0
"500086",0
"500087",0
"500088",0
"500089",0
"500093",0
"500098",0
"501936",0
"502639",0
"502644",0
"502663",0.0999999999999999
"502670",0
"502683",0
"502684",0
"502687",0
"502719",0
"502726",0.0248274029401824
"502737",0
"502740",0
"503095",0
"503415",0
"503421",0
"530612",0
"530615",0
"530617",0
"530618",0
"530619",0
"530620",0
"530623",0
"530626",0
"530627",0
"530630",0
"530979",0
"540310",0
"540311",0
"540313",0
"540322",0
"540323",0
"540324",0
"540325",0
"540329",0
"540331",0
"540800",0
"540921",0
"700490",0
"729652",0
"741299",0
"741515",0
"741866",0
"745015",0
"749870",0
"755101",0
"755743",0
"756099",0
"756101",0
"756102",0
"756103",0
"756105",0
"756111",0
"756112",0
"756113",0
"756115",0
"756116",0
"756118",0
"756119",0
"756120",0
"756121",0
"756122",0
"756123",0
"756124",0
"756125",0
"756126",0
"756128",0
"756130",0
"756131",0
"756132",0
"756133",0
"756135",0
"756136",0.0911957913497011
"756137",0
"756962",0
"756963",0
"756966",0
"756967",0
"756968",0
"756970",0
"756971",0
"756973",0
"756974",0
"756975",0
"756976",0
"756977",0
"756979",0
"756981",0
"771322",0
"771332",0
"771502",0.0999999999996601
"771574",0
"772025",0
"772045",0
"772047",0
"772055",0
"772057",0
"772059",0
"772069",0
"772070",0
"772071",0.0161030292850397
"772073",0
"772078",0
"772081",0
"772082",0
"772089",0
"772090",0
"772091",0
"776886",0
"776949",0
"776972",0
"777078",0
"777080",0
"777083",0
"777085",0
"777098",0.0857273534101843
"777101",0
"777102",0
"777111",0
"777114",0
"777116",0
"777120",0.0851088909540532
"777121",0
"777123",0
"777124",0
"777128",0
"777129",0
"777141",0.00184198406731387
"777142",0
"777144",0
"777152",0
"777153",0.0999999999999875
"777157",0
"777395",0
"777400",0
"777403",0
"777404",0
"777407",0
"777411",0
"777412",0
"777413",0
"777414",0
"777416",0
"777418",0
"777421",0
"777423",0
"777424",0
"777433",0
"777436",0
"777437",0
"777450",0
"777870",0
"777882",0
"777883",0
"777885",0
"779571",0
"779675",0
"865092",0
"865130",0
"865165",0
"865169",0
"865276",0
"865282",0
"865302",0
"865347",0
"865358",0
"865381",0
"865382",0.0361707608042268
"865475",0
"865596",0
"865654",0
"865691",0
"865693",0
"887072",0.0695494144991593
"887115",0
"887814",0
"890224",0
"905030",0
"906088",0
"912684",0
"916452",0
"916843",0
"922360",0
"923094",0
"929598",0
"929759",0
"930163",0.0371972601708674
"930169",0
"930357",0
"930493",0
"936345",0
"937227",0
"937357",0
"938630",0
"938648",0
"944386",0
"944846",0
"945369",0
"945406",0
"945486",0
"950980",0
"951422",0
"951428",0
"952329",0
"952331",0
"952484",0
"981291",0
"981925",0
"992465",0
"992629",0
"992770",0
"993048",0
"993418",0
"997066",0
"997373",0
"998697",0
"999604",0
