Row,x_vect
"140137",0
"140184",0
"140310",0
"140406",0
"140463",0
"140679",0.0309882620473286
"140774",0
"140830",0
"140831",0.0225544411383728
"140904",0
"141032",0
"141094",0
"141376",0
"294002",0
"294008",0
"294035",0
"294040",0
"294114",0
"294217",0
"294226",0
"313028",0
"313493",0
"314031",0
"314036",0
"314066",0
"314129",0
"314154",0
"314244",0
"314527",0
"314572",0
"314578",0
"314640",0
"314648",0.0114581867491222
"314679",0
"314682",0
"314691",0
"314698",0
"314713",0
"314720",0
"314723",0
"314725",0
"314726",0
"314755",0
"314756",0
"314808",0
"314826",0.0371253980015942
"314839",0.021307487236683
"314841",0
"314853",0
"314874",0
"314888",0
"314916",0
"314917",0
"314938",0
"315035",0
"315056",0
"315090",0.0136679202833364
"315113",0
"315117",0
"315141",0
"315217",0
"315234",0
"315361",0
"315365",0
"315366",0
"315418",0
"315525",0
"315531",0
"315534",0
"315661",0.0999999990924321
"315754",0
"315775",0
"315872",0
"315947",0
"316074",0
"316240",0
"316271",0
"316327",0
"316528",0
"316567",0
"316595",0
"316665",0.0888636436262812
"316674",0
"316682",0
"316708",0
"316829",0
"317182",0
"317483",0
"317520",0
"317561",0
"317617",0
"317707",0
"317766",0
"317789",0
"317826",0
"356831",0
"356847",0
"356862",0
"356872",0
"356998",0
"362024",0.099999999999993
"362078",0.0110747387021458
"362094",0
"362256",0
"362437",0
"362446",0
"500028",0.00620920319778717
"500080",0
"500085",0
"500088",0
"500089",0
"500093",0
"501936",0
"502644",0
"502684",0
"502687",0
"502698",0
"502719",0
"502737",0
"502740",0
"503095",0
"503421",0
"503491",0
"530618",0
"530619",0
"530620",0
"530623",0
"530626",0
"530630",0
"530979",0
"540311",0
"540313",0
"540323",0
"540324",0
"540325",0
"540800",0
"540803",0
"675034",0
"675156",0.0487794412768975
"675157",0
"675293",0
"675333",0.00431410425448445
"675408",0
"675420",0
"675424",0
"700490",0
"729652",0
"741299",0
"741515",0
"741866",0
"749870",0
"755101",0
"755324",0
"755743",0
"756099",0
"756101",0
"756103",0
"756111",0
"756112",0
"756115",0
"756116",0
"756118",0
"756120",0
"756121",0
"756122",0
"756123",0
"756124",0
"756125",0
"756126",0.0999999999962302
"756131",0
"756132",0
"756133",0
"756135",0
"756137",0
"756962",0
"756963",0
"756967",0
"756968",0
"756970",0
"756971",0
"756974",0
"756975",0
"756977",0
"756979",0
"756981",0
"771332",0
"771582",0
"772025",0
"772045",0
"772047",0
"772055",0
"772056",0
"772057",0
"772071",0.0155911305391895
"772078",0
"772089",0
"772090",0
"772091",0
"776886",0
"776949",0
"776972",0
"777080",0
"777085",0
"777111",0
"777116",0
"777120",0
"777121",0
"777123",0
"777124",0
"777128",0
"777141",0
"777157",0
"777395",0
"777400",0
"777404",0
"777407",0
"777411",0
"777412",0
"777413",0
"777421",0
"777423",0
"777424",0
"777433",0
"777450",0
"777455",0
"777870",0
"777883",0
"779571",0
"779574",0
"779675",0
"865111",0
"865169",0
"865276",0
"865282",0
"865347",0.0999999999993394
"865358",0
"865381",0
"865382",0
"865475",0
"865502",0
"865596",0
"865654",0
"865691",0
"865693",0
"865697",0
"865706",0
"865732",0
"870743",0.0295739657662928
"877000",0
"877015",0.0999999999999983
"877019",0
"877067",0
"879259",0
"879287",0
"879326",0
"879399",0
"887115",0
"887202",0
"887286",0
"887287",0
"887317",0
"887360",0
"887376",0
"887467",0
"887485",0
"887564",0
"887627",0
"887638",0
"887662",0
"887688",0
"887703",0
"887709",0
"887756",0.0349993419979757
"887789",0
"887826",0
"887827",0
"887835",0
"887838",0
"887841",0.0234927357768017
"887895",0
"887915",0
"887951",0
"887986",0
"887987",0
"890172",0
"890173",0
"890187",0
"890247",0
"890251",0
"890596",0
"890706",0
"895584",0
"896016",0
"896053",0
"896055",0
"896136",0
"896191",0
"896231",0
"898285",0.0999999999991656
"905030",0
"905815",0
"906088",0
"912684",0
"912685",0
"916452",0
"922360",0
"923094",0
"929598",0
"930163",0
"930357",0
"936345",0
"937227",0
"937357",0
"938630",0
"938648",0
"944386",0
"945369",0
"945486",0
"950980",0
"951422",0
"952005",0
"952329",0
"952331",0
"952484",0
"981925",0
"992629",0
"992636",0
"992687",0
"992770",0
"993048",0
"993418",0
"997066",0
"997373",0
"998697",0
"999604",0
